"last_name, first_name","player_id","attempts","avg_hit_angle","anglesweetspotpercent","max_hit_speed","avg_hit_speed","ev50","fbld","gb","max_distance","avg_distance","avg_hr_distance","ev95plus","ev95percent","barrels","brl_percent","brl_pa"
"Rizzo, Anthony","519203","274","14.3",31,"110.7","86.7","97.8","91.5","84.2","417","146","390","91",33.2,"11",4,2.9
"Nootbaar, Lars","663457","273","6",32.2,"113.5","91.8","102.3","95.8","89.6","441","151","410","135",49.5,"27",9.9,6.7
"Raley, Luke","670042","273","13.5",30.4,"115.4","90.1","101.7","95.1","86.3","459","160","394","114",41.8,"30",11,6.6
"Marsh, Brandon","669016","270","13.8",40.7,"110.1","91.6","101.1","95.4","87.4","409","184","389","128",47.4,"27",10,5.7
"Larnach, Trevor","663616","268","12.4",36.2,"113.2","92","102.4","94.5","89.8","441","177","400","121",45.1,"27",10.1,6.8
"Pederson, Joc","592626","266","16.9",34.2,"114.1","92.3","102.6","96.3","89.3","453","177","412","123",46.2,"34",12.8,7.6
"Margot, Manuel","622534","265","13.8",30.6,"111.2","88.2","98.9","91.6","86.8","419","165","404","89",33.6,"13",4.9,3.8
"Horwitz, Spencer","687462","262","13.7",37.4,"108.1","88.2","98.2","92.1","85.6","421","167","396","96",36.6,"21",8,5.5
"Correa, Carlos","621043","262","8.9",34.4,"113.9","90.3","102.5","94.1","88","442","161","401","117",44.7,"24",9.2,6.5
"Andujar, Miguel","609280","261","9.2",26.1,"110.8","86.1","97.9","87.9","86.9","412","132","388","88",33.7,"7",2.7,2.2
"Brown, Seth","664913","261","14.6",35.2,"110.9","90","100.9","94","86.7","445","174","404","106",40.6,"22",8.4,5.5
"Rosario, Amed","642708","260","4.6",33.5,"108.9","86.9","98.6","92.4","83.9","420","141","401","94",36.2,"12",4.6,3.5
"Marte, Starling","516782","259","4.3",36.7,"110.9","89.8","101.2","94.4","86.2","434","137","402","111",42.9,"18",6.9,4.9
"Buxton, Byron","621439","258","19.8",39.5,"113.2","91.7","102.5","95.6","88.2","456","198","407","124",48.1,"34",13.2,8.8
"Schneider, Davis","676914","258","21.4",38,"109.3","88.6","99","93.1","80.3","423","198","388","98",38,"31",12,6.8
"Díaz, Elias","553869","258","7.6",31,"110.5","87.1","99","91.2","85.4","419","138","400","89",34.5,"12",4.7,3.4
"DeLuca, Jonny","676356","257","16.2",32.7,"109.4","84.6","96.2","89.8","82.6","412","157","383","72",28,"10",3.9,2.8
"Moreno, Gabriel","672515","256","8.8",33.6,"111.1","90","99.9","92.7","88.6","433","148","396","105",41,"17",6.6,4.8
"Toglia, Michael","669911","255","15.1",39.2,"112","92.1","102.7","95.7","87.3","462","201","404","128",50.2,"44",17.3,9.6
"Haniger, Mitch","571745","255","13.7",31,"112","90.6","101","94.1","87.5","422","164","391","117",45.9,"23",9,5.4
"Fry, David","681807","255","19.6",36.9,"108.5","88.3","99.1","90.3","87.8","424","183","390","96",37.6,"19",7.5,4.8
"Lee, Korey","686676","255","9.6",34.1,"110","88.3","99.5","92.1","86","436","153","403","96",37.6,"19",7.5,4.8
"Jiménez, Eloy","650391","255","4.3",25.1,"112.3","92","103.2","95.8","91","441","127","418","125",49,"20",7.8,5.7
"O'Neill, Tyler","641933","254","20.2",34.6,"113.1","90.9","102.8","96.5","84.3","465","189","403","124",48.8,"44",17.3,9.3
"Robert Jr., Luis","673357","253","13.5",35.6,"113","90.1","101.2","93.8","86.3","470","177","402","103",40.7,"25",9.9,5.9
"Moore, Dylan","664238","251","22.6",38.2,"109.1","88.4","98.8","91.7","85.4","429","192","389","91",36.3,"22",8.8,5
"Vargas, Ildemaro","545121","251","4",29.5,"108.5","87","97.1","89.4","86.2","388","130","388","80",31.9,"3",1.2,1
"Friedl, TJ","670770","251","16.7",29.9,"108.9","86","97","88.6","84.2","429","164","385","79",31.5,"8",3.2,2.3
"Bichette, Bo","666182","249","7.2",31.3,"111.2","89.2","100.9","92.3","87.7","431","147","416","107",43.5,"11",4.4,3.3
"Newman, Kevin","621028","248","9.7",25,"104.7","85.6","95.2","88","84.9","398","133","390","58",23.4,"4",1.6,1.3
"Drury, Brandon","592273","247","6",25.9,"113.7","87.6","99.1","92.2","85.3","459","123","395","88",35.6,"9",3.6,2.5
"Singleton, Jon","572138","247","12.8",34.8,"115.4","88.7","99.8","92.1","85","442","177","391","92",37.2,"22",8.9,5.4
"Merrifield, Whit","593160","245","12.9",33.9,"104.6","84.1","94.4","88","81.6","384","152","371","53",21.6,"6",2.4,1.8
"Wade Jr., LaMonte","664774","245","12.9",39.6,"110.8","90.6","101.2","94.8","85.7","442","180","393","108",44.1,"23",9.4,5.7
"Cabrera, Oswaldo","665828","241","12.5",34,"107.2","88.2","97.6","89.3","89","387","157","363","84",34.9,"9",3.7,2.8
"Taylor, Tyrone","621438","241","16.8",34.4,"110.7","87.3","99.4","93.4","81.9","413","168","399","85",35.3,"17",7.1,4.9
"Rengifo, Luis","650859","240","6.7",30.4,"110.2","87","97","89.6","86.1","413","127","391","78",32.5,"6",2.5,2
"Torkelson, Spencer","679529","238","20.2",31.5,"109","89","99.7","92.1","87.7","446","174","405","94",39.7,"16",6.7,4.2
"Siri, Jose","642350","238","15.4",35.7,"111","87.5","100.7","95.3","79.3","452","181","410","99",41.6,"35",14.7,7.8
"Vázquez, Christian","543877","238","16.1",36.1,"108.8","88.5","98","91.6","86.3","425","169","389","87",36.6,"9",3.8,2.9
"Garver, Mitch","641598","237","18.3",32.5,"108.7","89.9","100","94.8","84.6","419","180","395","94",39.7,"20",8.4,4.7
"Campusano, Luis","669134","237","9.9",27.4,"110.8","87.7","98.3","90.3","87.3","429","152","385","81",34.2,"11",4.6,3.7
"Naylor, Bo","666310","236","19.9",32.6,"109","88.8","98.7","93.3","84.9","435","179","391","89",37.7,"19",8.1,4.9
"Iglesias, Jose","578428","232","9",36.2,"109.8","85.8","97","89.1","83.2","413","144","403","71",30.6,"5",2.2,1.7
"Lowe, Josh","666139","232","16.9",37.9,"109.3","90.8","100.9","94.3","87.9","437","186","391","107",46.1,"24",10.3,6.2
"McKinstry, Zach","656716","230","18.7",37.8,"108.1","88","97.3","92.1","82.7","407","192","372","75",32.6,"10",4.3,3.1
"Tauchman, Mike","643565","229","15.5",34.9,"110.3","89","99.1","92.3","86.2","421","178","384","94",41,"17",7.4,4.9
"Cave, Jake","595909","229","7.5",35.4,"106.8","87.5","98.3","92.3","82.1","430","160","396","85",37.1,"12",5.2,3.5
"Kelly, Carson","608348","227","13.6",27.3,"107.7","87.6","99","92.4","84.5","412","155","391","89",39.4,"15",6.6,4.8
"Rosario, Eddie","592696","226","14.3",27.9,"110.2","91","99.2","93.6","87.5","413","172","377","96",42.5,"12",5.3,3.8
"Tucker, Kyle","663656","225","21.2",40,"108.1","91.1","100.2","94.1","85.4","456","212","391","101",44.9,"29",12.9,8.6
"Meneses, Joey","608841","224","8.3",30.8,"114.2","88.9","99.3","93","86.9","393","153","383","88",39.3,"10",4.5,3.2
"Alvarez, Francisco","682626","224","6.9",27.2,"114.8","88.8","101.3","94.2","85.4","439","143","408","94",42,"15",6.7,4.4
"Lewis, Royce","668904","223","16.8",36.3,"111.6","87.1","99.7","92.4","82.7","435","179","395","84",37.7,"25",11.2,7.7
"d'Arnaud, Travis","518595","222","11.6",32.9,"109.8","89.9","100.5","94.8","86.3","445","162","415","91",41,"23",10.4,6.7
"Jansen, Danny","643376","220","21.7",34.1,"107.2","86.6","97.2","91.1","82.2","395","188","382","65",29.7,"14",6.4,4.3
"Pillar, Kevin","607680","219","17.9",36.5,"108.8","84.6","96.4","89.3","80","411","176","379","65",29.7,"8",3.7,2.5
"Solano, Donovan","456781","219","13.7",37,"107.6","87.3","98.1","90.7","84.7","404","165","387","82",37.4,"8",3.7,2.6
"Edwards, Xavier","669364","218","6.7",36.2,"102.7","86.1","95.1","89.1","83.7","379","142","374","53",24.3,"4",1.8,1.3
"Urías, Ramón","602104","218","12.8",32.6,"109.5","88.3","98.8","93.7","83.9","432","166","404","84",38.5,"19",8.7,6.3
"Siani, Michael","672279","218","5.1",30.7,"104.8","84.4","95.8","89.1","81.7","396","116","382","49",22.6,"5",2.3,1.5
"Gorman, Nolan","669357","216","20.3",40.3,"111","88.5","100.7","93.7","80.2","436","201","399","83",38.6,"36",16.7,9
"Hamilton, David","666152","214","15.8",38.3,"108.8","87","97.7","90.6","82.8","406","180","382","69",32.2,"12",5.6,3.8
"Yelich, Christian","592885","214","5.2",32.2,"113.2","91.1","103","96.2","88","446","142","412","100",46.7,"17",7.9,5.4
"Rogers, Jake","668670","213","15.7",32.9,"107.1","89","99.2","94.2","83.7","443","181","390","89",41.8,"21",9.9,6.2
"Robles, Victor","645302","210","14.8",32.9,"109.8","86.7","97.3","91.9","82.9","426","151","412","60",28.6,"13",6.2,4.4
"Grichuk, Randal","545341","210","17.3",34.3,"112.3","90.6","102.4","96","87.2","434","178","398","100",47.6,"23",11,8.2
"Fitzgerald, Tyler","666149","207","20.2",38.6,"107.3","87.7","97.6","90.6","83.6","434","187","397","66",31.9,"17",8.2,5
"Báez, Javier","595879","206","11.2",27.7,"111.1","88.3","100.5","92.4","85.9","409","148","392","82",40,"16",7.8,5.5
"Frazier, Adam","624428","206","15.3",37.9,"106.3","84.5","95","87.2","82.5","414","160","386","47",22.8,"6",2.9,2
"Duran, Ezequiel","677649","206","8.9",28.2,"111.8","87.1","98.7","90.7","85.3","414","149","403","74",35.9,"7",3.4,2.5
"Contreras, Willson","575929","205","14.2",32.7,"115.3","91.6","103.7","95.3","90.3","445","168","410","96",46.8,"23",11.2,6.4
"Duvall, Adam","594807","205","22.2",27.8,"113","86.9","99.8","93.1","80.4","441","182","415","75",36.6,"22",10.7,6.7
"Rivera, Emmanuel","656896","202","8.7",33.7,"109.2","89.7","100","92.2","89.3","442","153","401","89",44.1,"16",7.9,5.3
"Rortvedt, Ben","666163","202","11.9",30.2,"109.3","86.2","97","89.5","84.1","392","147","374","62",30.7,"7",3.5,2.1
"Calhoun, Willie","641432","199","12.4",30.2,"109.6","89","99","91.2","89.6","414","155","398","75",37.7,"6",3,2.4
"Smith, Dominic","642086","199","13",37.7,"109.1","89.3","98.8","93.5","83.4","431","180","395","77",38.7,"21",10.6,6.8
"Wood, James","695578","198","2.4",31.3,"111.6","92.8","104.7","96.9","89.4","435","144","408","103",52,"21",10.6,6.3
"Palacios, Richie","680700","198","14",36.4,"108.5","86.2","96.8","90.2","83.3","394","157","381","60",30.3,"7",3.5,2.2
"Meadows, Parker","678009","196","18.5",34.7,"110","87","98","91.6","82.6","427","184","400","63",32.3,"15",7.7,5
"Gordon, Nick","624503","196","6.5",34.7,"107.9","86.1","96.6","91.2","82.1","407","147","380","58",29.6,"12",6.1,4.4
"Refsnyder, Rob","608701","195","10.7",32.8,"111.5","89.6","101.6","94.6","86.6","419","155","392","84",43.1,"19",9.7,6.2
"Caratini, Victor","605170","195","9.3",35.9,"111.1","91.2","100.5","92.5","90.2","417","158","381","84",43.1,"11",5.6,4
"Bruján, Vidal","660644","195","8",29.7,"104.7","85.1","95.2","87.9","84.5","415","130","411","44",22.6,"3",1.5,1.1
"Wisely, Brett","689172","192","16.2",29.7,"107","86.8","96.9","89.5","84.7","413","169","395","60",31.6,"10",5.2,3.7
"Benson, Will","666181","192","18.2",36.5,"110.7","89.4","99.8","94","83.2","439","187","397","77",40.1,"22",11.5,5.7
"Carpenter, Kerry","681481","192","17.6",40.1,"109.6","90.5","100.9","94.9","85.1","430","190","393","89",46.4,"34",17.7,11.5
"Laureano, Ramón","657656","191","13.3",38.7,"110.7","89.2","100.3","94.9","81.2","442","186","403","78",40.8,"24",12.6,7.8
"Ramírez, Harold","623912","189","-0.2",27.5,"110.9","87","98.3","89.6","86.7","429","114","411","64",33.9,"6",3.2,2.4
"Martin, Austin","668885","188","12.7",39.4,"108.8","87.2","96.6","90.7","84","389","163","376","63",33.5,"2",1.1,0.8
"Yepez, Juan","660766","188","8.5",30.3,"112.2","86.6","98.2","89.6","85.9","432","137","396","67",35.6,"11",5.9,4.4
"Sosa, Edmundo","624641","186","12.8",27.4,"113.7","89.2","100.5","91.9","89","450","152","399","77",41.4,"16",8.6,5.8
"Flores, Wilmer","527038","186","21.4",36.6,"107.1","83.5","95.5","90.8","77.1","394","177","387","51",27.6,"11",5.9,4.5
"Bride, Jonah","681146","184","11.8",29.9,"105.9","87.1","97.4","92.4","84.8","409","145","382","62",33.7,"10",5.4,3.7
"Bauers, Jake","641343","184","22.6",38.6,"110.1","89.4","100","92.7","84.3","444","198","401","79",42.9,"19",10.3,5.5
"Nevin, Tyler","663527","184","10.7",37,"107.9","89.8","99.1","92.9","86.3","415","167","390","75",40.8,"16",8.7,5.8
"Peralta, David","444482","182","8.9",36.8,"111.6","88.1","99.5","91","87.1","427","151","396","77",42.3,"10",5.5,3.8
"Bart, Joey","663698","181","10.5",32.6,"111.5","88.1","101","93.1","84.6","434","157","404","70",38.7,"17",9.4,6
"Kiermaier, Kevin","595281","181","7.3",27.6,"105.9","86.4","97.7","90.1","85.5","415","130","397","54",30,"7",3.9,2.5
"Stallings, Jacob","607732","180","12.8",38.9,"107.2","86.6","97.8","91.6","81.1","427","168","398","62",34.4,"13",7.2,4.6
"Hays, Austin","669720","179","14.9",30.2,"109.9","88.9","100.4","93.9","84.7","432","165","397","72",40.2,"12",6.7,4.7
"Herrera, Iván","671056","178","9.2",38.2,"112.4","89.3","100.7","92.7","86.7","446","163","417","75",42.1,"16",9,6.2
"Heyward, Jason","518792","178","10.4",29.8,"108.4","88","100","93.1","86.3","415","146","383","74",41.6,"10",5.6,3.9
"Senzel, Nick","669222","176","15.5",38.6,"106.9","84","95.7","89.4","80.3","415","161","400","47",26.7,"10",5.7,3.7
"Rendon, Anthony","543685","175","14.1",31.4,"108.9","87.9","97.6","90.9","85.9","389","157",,"65",37.1,"4",2.3,1.7
"Higashioka, Kyle","543309","174","20.7",39.7,"107.2","88.4","99.4","93.6","82.2","420","200","386","65",37.4,"19",10.9,7.2
"McCormick, Chas","676801","174","15.2",32.2,"110.2","86.2","97.9","90.3","83.8","428","163","406","57",32.8,"13",7.5,4.9
"LeMahieu, DJ","518934","173","1.9",31.8,"108.4","88.5","98.3","92.7","86","400","139","384","65",37.6,"10",5.8,4.4
"Grandal, Yasmani","518735","173","11.1",31.8,"108","91.1","100.2","92.9","89.9","424","161","397","74",42.8,"17",9.8,7
"Taylor, Michael A.","572191","172","13.7",30.8,"111.8","89.3","100.6","93.5","85.5","421","163","390","69",40.1,"20",11.6,6.7
"Sánchez, Gary","596142","172","16.2",31.4,"114.4","90","101.9","94.1","86","444","175","411","76",44.2,"18",10.5,6.4
"Trevino, Jose","624431","171","9.9",26.9,"107.8","88.1","98","91.3","86.1","409","150","383","60",35.1,"9",5.3,3.8
"Montero, Elehuris","660707","171","17",27.5,"114.1","89.5","100.9","94.2","87.2","412","179","392","71",41.5,"13",7.6,5.3
"Suwinski, Jack","669261","170","12.9",28.2,"111.5","88.9","100.9","91.3","87.9","459","151","399","65",38.2,"15",8.8,5.4
"Jones, Nolan","666134","169","7.8",34.3,"112","88.2","100.6","93.3","85","425","146","401","75",44.4,"10",5.9,3.4
"Fletcher, Dominic","666150","168","12.1",38.7,"105.4","84.4","95.8","87.9","84.1","394","148","394","45",26.8,"3",1.8,1.2
"Farmer, Kyle","571657","168","17.9",36.3,"108.7","87.7","97","90.8","84.1","427","188","402","50",29.8,"9",5.4,3.7
"Murphy, Sean","669221","167","10.5",25.7,"112.6","88","99.8","93.7","84.3","431","144","406","61",36.5,"16",9.6,6.1
"Muncy, Max","571970","166","26.6",32.5,"110","90.2","100.8","94.7","82.3","428","207","395","72",43.4,"18",10.8,6.1
"Anderson, Tim","641313","166","1.4",29.5,"108.9","86.1","97","91.7","82.8","397","118",,"50",30.1,"3",1.8,1.2
"Ahmed, Nick","605113","165","13.4",29.7,"104.2","84.9","95.4","90","82.1","396","144","391","38",23,"5",3,2.2
"Julien, Edouard","666397","164","11.9",38.4,"110.2","87.8","98.9","94.4","79.8","412","173","384","62",37.8,"16",9.8,5.3
"Ibáñez, Andy","628451","163","20.3",33.7,"108.6","88.1","97.9","92.6","85.6","405","174","384","54",33.1,"8",4.9,3.3
"Carlson, Dylan","666185","163","15.8",29.4,"107.2","86.8","96.5","89.8","83.2","380","168","370","42",25.8,"4",2.5,1.5
"McCann, James","543510","162","14.4",38.9,"110.5","87.4","99.2","91.6","83.3","429","174","403","61",37.7,"14",8.6,6
"Hampson, Garrett","641658","158","16.1",31,"109.1","86","96.9","89.5","82.8","398","166",,"48",30.4,"7",4.4,3
"Marte, Noelvi","682622","155","11.4",33.5,"111.5","87","98.6","90.9","85.6","413","152","388","56",36.1,"10",6.5,4.1
"Walls, Taylor","670764","154","18.2",29.2,"104.4","86.1","95.1","89.2","85.6","408","165","388","37",24,"5",3.2,2
"Valdez, Enmanuel","665839","153","19.3",32,"110.8","89.4","99.9","92.3","87.8","442","181","386","64",41.8,"14",9.2,6.3
"Lipscomb, Trey","702358","152","0.7",23,"108.2","86.5","97.9","90.2","85.9","394","106","384","48",31.6,"1",0.7,0.5
"Fairchild, Stuart","656413","152","20.5",27,"110.8","85.5","98.6","92.3","83.8","426","169","388","56",36.8,"12",7.9,5.2
"Grossman, Robbie","543257","152","13.3",30.3,"107","86.3","96.1","90.5","83.2","413","155","381","42",27.6,"5",3.3,2
"Vargas, Miguel","678246","152","21.3",28.9,"110.8","86.2","96","90.3","79.6","404","185","379","40",26.3,"7",4.6,3
"Loperfido, Joey","694388","150","12.9",40.7,"110.1","88.3","98","92.1","85.5","415","163","389","52",34.7,"6",4,2.3
"Barger, Addison","680718","149","12.1",32.9,"110.7","88.3","100.6","92.4","87.2","439","157","400","57",38.3,"13",8.7,5.8
"Goodman, Hunter","696100","149","16.5",32.9,"114.7","88.2","100.1","92.6","83.5","448","180","418","59",39.6,"19",12.8,8.5
"Mateo, Jorge","622761","149","14.1",30.2,"109.2","88.1","99.9","93.5","85.4","434","153","400","52",34.9,"6",4,2.9
"Lee, Brooks","686797","147","12.5",36.7,"107.4","85.8","95.6","90.7","81.7","409","163","389","36",24.5,"6",4.1,3.2
"Pagés, Pedro","686780","147","11.8",32,"109.7","89","99.2","91.2","88.3","462","165","406","59",40.4,"7",4.8,3.2
"Velázquez, Nelson","676369","147","17.4",29.9,"111","88.2","99.4","93.4","82.1","437","179","413","56",38.1,"13",8.8,5.7
"Jankowski, Travis","608671","146","5.9",24.7,"105.1","85.4","95.3","88.5","84.9","396","120","396","36",24.7,"1",0.7,0.5
"Gonzalez, Romy","663853","145","3.7",29,"112.3","92.3","104.2","96.5","90.2","452","140","423","74",51,"12",8.3,5.6
"Olivares, Edward","658668","141","9.2",35.5,"109.9","86.8","98.5","88.4","87.9","424","138","404","50",35.5,"9",6.4,4.6
"Taylor, Chris","621035","140","16.9",42.1,"108.5","85.9","97.1","89.4","83.5","419","167","404","40",28.6,"10",7.1,4.1
"Acuña Jr., Ronald","660670","139","8.5",31.7,"114.2","92.2","103.1","95.2","90.6","461","145","415","67",48.2,"13",9.4,5.9
"Soderstrom, Tyler","691016","137","9.6",31.4,"112.1","91.9","102.5","97.4","87.9","431","168","407","68",49.6,"20",14.6,9.4
"Casas, Triston","671213","135","10.5",35.6,"112","90.2","101.4","95.8","85.2","429","174","389","61",45.2,"18",13.3,7.4
"Lee, Jung Hoo","808982","134","9.2",29.1,"108.9","89.1","99.5","91.9","87.8","406","154","385","56",41.8,"6",4.5,3.8
"Jung, Josh","673962","131","12.2",38.2,"108.3","86.2","97.9","91.6","81.2","427","174","387","52",39.7,"13",9.9,6.9
"Guillorme, Luis","641645","128","5.7",32.8,"108.5","85.5","94.4","87.2","84.2","398","128",,"27",21.1,"3",2.3,1.6
"Caminero, Junior","691406","127","6.8",25.2,"116.3","89.7","103","97.8","87.5","429","142","408","58",45.7,"15",11.8,8.5
"Mitchell, Garrett","669003","127","2.8",33.9,"111","88.8","101","95.6","83.8","420","128","402","47",37,"11",8.7,4.9
"Loftin, Nick","679845","127","9.9",29.9,"104.9","83.6","95.3","87.2","81","394","138","394","33",26,"4",3.1,2.3
"Matos, Luis","682641","127","14.1",29.1,"109.1","86.9","98.3","91.9","83.5","410","165","390","47",37,"5",3.9,3.2
"Wallner, Matt","670242","126","21.6",38.1,"116.8","92.8","104.6","96.6","88.7","444","201","405","67",53.2,"22",17.5,8.4
"Schneemann, Daniel","682177","126","11.1",41.3,"108.3","88.5","98.4","92.2","84.4","408","166","383","48",38.1,"6",4.8,2.7
"Grisham, Trent","663757","125","20",25.6,"107.7","90.6","100.4","95","86.6","404","177","379","58",46.4,"15",12,7.2
"Julks, Corey","667452","124","15",33.9,"108.5","84.9","97","89.3","81.9","408","170","388","36",29,"4",3.2,2.1
"Jiménez, Leo","677870","123","12.3",40.7,"107","87.6","97.3","91","84.5","424","173","401","41",33.3,"10",8.1,4.8
"Holliday, Jackson","702616","122","8.6",27,"109.2","89.3","100.2","94.8","85.9","439","151","409","55",45.1,"10",8.2,4.8
"Gallo, Joey","608336","122","26.1",32.8,"109","90.5","100.3","94.8","85.6","447","196","392","53",43.4,"16",13.1,6.2
"Slater, Austin","596103","121","7.2",37.2,"105.4","88.2","98.4","91.8","85","415","142","388","45",37.2,"4",3.3,1.9
"Martínez, Angel","682657","121","14.9",29.8,"106.2","86.5","96.8","90.4","85.4","398","156","370","39",32.2,"2",1.7,1.2
"Cameron, Daz","663662","121","8.6",36.4,"112.6","91.6","101.3","92.7","91.5","419","164","387","59",48.8,"10",8.3,5.4
"Tena, José","677588","120","7.6",30.8,"109.4","91.2","101","96.8","85.7","412","155","404","59",49.2,"10",8.3,6
"Malloy, Justyn-Henry","669234","119","18.7",31.9,"107.9","87.6","98.3","92.9","81.3","413","190","399","45",37.8,"13",10.9,5.7
"Stowers, Kyle","669065","119","12.3",36.1,"109.7","91","102.2","94.6","88.9","439","156","427","61",51.3,"13",10.9,6.2
"Alexander, Blaze","677942","118","8.5",22.9,"110.6","88.5","98.8","90.1","89","384","134","365","41",34.7,"4",3.4,2.2
"Biggio, Cavan","624415","118","21.2",37.3,"104.7","82","92.8","87.1","76.5","402","162","373","20",16.9,"3",2.5,1.3
"Noel, Jhonkensy","678877","117","19.3",30.8,"115.9","88.6","100.8","93.5","86.7","450","174","407","43",36.8,"17",14.5,8.6
"Canzone, Dominic","686527","117","9.1",31.6,"110.5","89.9","101.8","95.2","84.6","428","168","415","52",44.4,"13",11.1,6.9
"Walker, Jordan","691023","116","9.4",29.3,"115.5","91.2","101.8","92.7","91.1","425","161","404","50",43.1,"11",9.5,6.2
"Norby, Connor","681393","115","17",47,"107.5","86.2","99.1","93.6","73.4","435","193","395","45",39.1,"17",14.8,8.8
"Kirilloff, Alex","666135","115","13.2",27,"107.1","91.3","100.3","96.5","88","402","170","387","47",40.9,"13",11.3,7.3
"Stubbs, Garrett","596117","115","19.4",40,"98.9","79.7","90.1","83.7","74.6","381","161","380","11",9.6,"0",0,0
"Wade, Tyler","642180","113","14.5",37.2,"104.9","83.7","93.4","85.8","82.3","391","145",,"20",17.7,"2",1.8,1.3
"Baty, Brett","683146","112","10.3",27.7,"112","86.6","99.4","91.9","83.6","424","135","409","37",33,"6",5.4,3.5
"Stewart, DJ","621466","111","19.1",34.2,"110.9","89.7","100.3","92.5","88.2","425","186","401","44",39.6,"9",8.1,4.6
"Edman, Tommy","669242","111","11.4",31.5,"105.5","87.6","97","90.3","87.8","411","157","379","39",35.1,"4",3.6,2.6
"Martini, Nick","605361","111","14.9",32.4,"107.8","87.4","98.2","91","86.7","405","167","395","38",34.2,"8",7.2,4.9
"Hill, Derek","656537","109","9.8",37.6,"111.3","88.3","99.3","92","85","436","154","415","40",36.7,"12",11,7
"Rice, Ben","700250","109","17.7",34.9,"110.8","90","99.7","93.7","87.9","407","191","399","40",36.7,"17",15.6,9.6
"Smith, Pavin","656976","109","13.1",34.9,"112.1","90.2","101.7","96.2","84.6","424","174","398","48",44,"16",14.7,10.1
"Beck, Jordan","687597","106","13.4",32.1,"111.5","86.1","98.6","91.3","80.9","417","164","403","34",32.1,"7",6.6,3.8
"Barnes, Austin","605131","106","9.5",30.2,"108.5","86.3","97","87.6","88.3","399","130","399","33",31.1,"2",1.9,1.3
"Manzardo, Kyle","700932","105","22.1",31.4,"109.8","89.1","99.6","92.7","83.5","413","209","395","42",40,"10",9.5,6.4
"Scott II, Victor","687363","105","12.1",30.5,"107.1","88.4","98.6","92.5","85.3","402","155","397","35",33.3,"6",5.7,3.9
"Bethancourt, Christian","542194","105","12.4",25.7,"110.9","89.1","100.5","92.2","86.4","431","150","390","44",41.9,"8",7.6,5.4
"McGuire, Reese","624512","104","12.4",29.8,"105.8","84","95.7","89.5","78.8","392","155","386","28",26.9,"7",6.7,4.4
"Davis, J.D.","605204","103","2.8",24.3,"111.8","89.1","101.4","97.4","85.7","414","125","408","45",43.7,"9",8.7,5.7
"Carter, Evan","694497","102","13.9",33.3,"108.7","86","97.2","90","84.5","407","168","398","33",32.4,"6",5.9,3.7
"Pache, Cristian","665506","102","9.8",26.5,"109.2","89.9","99.7","91.5","89.4","382","148","374","39",38.2,"5",4.9,2.7
"Arias, Gabriel","672356","101","5.6",35.6,"113.4","89.7","101.3","96.4","85.1","424","143","406","37",36.6,"8",7.9,5
"Wisdom, Patrick","621550","101","28",23.8,"112.7","90.9","102.1","95","84.3","438","213","415","49",48.5,"16",15.8,9.2
"Nido, Tomás","621512","100","14.1",35,"108.4","89.8","99.7","95.8","84.7","405","181","389","44",44,"12",12,8.6
"Thaiss, Matt","642136","100","12.9",33,"109.7","86.6","99.8","92.8","80.9","446","167","427","40",40,"8",8,4.3
"Mendick, Danny","664901","98","13.9",31.6,"108.1","83.8","94.6","89.4","78.8","404","162","402","22",22.4,"6",6.1,4.3
"Aranda, Jonathan","666018","97","11",34,"110.4","91.9","101.5","98.1","86.4","416","168","401","47",48.5,"16",16.5,11.2
"Chaparro, Andrés","665953","97","16.6",27.8,"107.1","87.8","98.3","90.8","85.1","426","179","401","32",33,"6",6.2,4.5
"Hernaiz, Darell","687231","96","10.8",30.2,"107.7","87.1","97.7","87.2","88.7","391","142","391","32",33.3,"1",1,0.7
"Crews, Dylan","686611","94","8.8",23.4,"109.6","89","101.3","94.7","86.8","404","134","402","42",44.7,"6",6.4,4.5
"Mead, Curtis","678554","93","16.3",36.6,"112.4","88.8","99.4","92.7","86.4","399","168","327","34",36.6,"4",4.3,3
"Stefanic, Michael","683021","91","7",24.2,"104","85.1","94.5","85.5","85.7","375","120",,"24",26.4,"1",1.1,0.8
"Torrens, Luis","620443","91","13.1",36.3,"108.6","89.6","99.1","93.1","86.6","404","158","402","42",46.2,"6",6.6,4.6
"Blanco, Dairon","680118","90","8.6",25.6,"107.4","89","99.7","95.1","86","413","142","406","34",37.8,"7",7.8,5.3
"Carpenter, Matt","572761","88","24.2",45.5,"106.5","85.8","96.6","90.6","77.8","436","202","404","25",28.7,"6",6.8,3.8
"Hilliard, Sam","656541","88","16.5",29.5,"111.3","94.6","103.8","94.8","96.1","476","180","406","46",52.3,"13",14.8,8.2
"Casali, Curt","592200","88","20",33,"104.5","83","92.6","87.1","78.6","403","162","403","15",17,"1",1.1,0.8
"Jackson, Alex","656577","88","20.2",21.6,"110.2","86.7","97.5","93.5","82.5","431","169","401","28",31.8,"8",9.1,5.2
"Maldonado, Martín","455117","87","20.1",29.9,"107.7","88","98.5","93.3","82.5","408","167","381","31",35.6,"7",8,4.8
"Hedges, Austin","595978","87","21.4",23,"103.2","84.8","94.7","91.1","78.1","368","163","362","21",24.1,"1",1.1,0.7
